PANEL	FILE	ID	HSQ	MODEL	N_SNP	N_cis	N_trans	MODELCV.R2	MODELCV.PV	PWAS.Z	PWAS.P	FDR	Bonferroni_p
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.2954.56.wgt.RDat	seq.2954.56	0.345	top1	1	0	1	0.26	1.6e-52	-2.33	0.0196	0.0934516746411483	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.3179.51.wgt.RDat	seq.3179.51	0.113	blup	2528	1671	857	0.094	3.3e-18	-2.33	0.0196	0.0934516746411483	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.17224.12.wgt.RDat	seq.17224.12	0.105	lasso	10	10	0	0.14	2.2e-26	2.33	0.0197	0.0934811904761905	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.24720.10.wgt.RDat	seq.24720.10	0.0534	enet	35	35	0	0.043	5.9e-09	2.33	0.0197	0.0934811904761905	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.19562.8.wgt.RDat	seq.19562.8	0.0376	top1	1	0	1	0.043	5.9e-09	-2.33	0.0199	0.093982701421801	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.8092.29.wgt.RDat	seq.8092.29	0.593	enet	30	30	0	0.72	1.7e-208	2.33	0.0199	0.093982701421801	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.15606.19.wgt.RDat	seq.15606.19	0.196	enet	39	0	39	0.12	7e-24	2.32	0.0204	0.0961163120567376	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.7808.5.wgt.RDat	seq.7808.5	0.306	lasso	9	6	3	0.37	1.6e-77	2.32	0.0205	0.0963596698113208	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.16300.4.wgt.RDat	seq.16300.4	0.0819	top1	1	0	1	0.13	8.3e-25	2.32	0.0206	0.0966018823529412	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.13472.35.wgt.RDat	seq.13472.35	0.0494	top1	1	1	0	0.032	4.6e-07	-2.31	0.0207	0.0968429577464789	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.13507.51.wgt.RDat	seq.13507.51	0.127	enet	13	0	13	0.083	4.2e-16	2.31	0.0208	0.0968690697674418	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.13552.7.wgt.RDat	seq.13552.7	0.17	enet	35	35	0	0.092	6.8e-18	2.31	0.0209	0.0968690697674418	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.20135.85.wgt.RDat	seq.20135.85	0.113	lasso	3	0	3	0.084	2.4e-16	2.31	0.0209	0.0968690697674418	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.4139.71.wgt.RDat	seq.4139.71	0.584	enet	36	36	0	0.71	1.1e-206	2.31	0.0209	0.0968690697674418	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.3580.25.wgt.RDat	seq.3580.25	0.227	enet	100	100	0	0.14	4.6e-26	2.31	0.021	0.0971067285382831	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.17680.12.wgt.RDat	seq.17680.12	0.0831	lasso	5	5	0	0.076	5.6e-15	2.3	0.0216	0.09965	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.5238.26.wgt.RDat	seq.5238.26	0.0773	top1	1	1	0	0.051	1.9e-10	-2.29	0.0221	0.101721247113164	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.9237.54.wgt.RDat	seq.9237.54	0.0785	enet	64	0	64	0.071	5.8e-14	-2.29	0.0222	0.101946082949309	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.8773.172.wgt.RDat	seq.8773.172	0.0655	blup	1046	1046	0	0.029	1.4e-06	-2.29	0.0223	0.102169885057471	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.20959.12.wgt.RDat	seq.20959.12	0.101	lasso	6	6	0	0.075	1.2e-14	2.28	0.0227	0.103763990825688	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.17738.7.wgt.RDat	seq.17738.7	0.0534	enet	8	8	0	0.058	1e-11	2.27	0.0232	0.105806864988558	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.3617.80.wgt.RDat	seq.3617.80	0.653	enet	85	85	0	0.53	9.1e-125	2.27	0.0234	0.106475342465753	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.3195.50.wgt.RDat	seq.3195.50	0.294	enet	45	45	0	0.22	2.2e-43	-2.26	0.0236	0.106897272727273	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.6914.15.wgt.RDat	seq.6914.15	0.0678	blup	2011	2011	0	0.031	5.7e-07	2.26	0.0236	0.106897272727273	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.12401.3.wgt.RDat	seq.12401.3	0.0445	blup	1045	940	105	0.013	0.00093	-2.25	0.0243	0.109569909502262	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.19561.216.wgt.RDat	seq.19561.216	0.445	lasso	20	5	15	0.36	2.9e-76	-2.25	0.0243	0.109569909502262	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.2700.56.wgt.RDat	seq.2700.56	0.0498	lasso	2	0	2	0.072	3.6e-14	2.25	0.0246	0.11067223476298	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.12667.2.wgt.RDat	seq.12667.2	0.115	top1	1	0	1	0.046	1.3e-09	-2.24	0.0249	0.111769594594595	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.10754.113.wgt.RDat	seq.10754.113	0.248	enet	22	22	0	0.2	5.5e-38	2.24	0.0251	0.112300445434298	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.9853.3.wgt.RDat	seq.9853.3	0.199	enet	23	0	23	0.17	2e-32	2.24	0.0252	0.112300445434298	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.21979.12.wgt.RDat	seq.21979.12	0.0237	blup	1231	1231	0	0.014	0.00061	2.24	0.0253	0.112300445434298	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.5752.63.wgt.RDat	seq.5752.63	0.00943	top1	1	0	1	0.041	9.3e-09	-2.24	0.0253	0.112300445434298	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.8969.49.wgt.RDat	seq.8969.49	0.0508	top1	1	1	0	0.014	0.00065	-2.24	0.0253	0.112300445434298	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.19254.125.wgt.RDat	seq.19254.125	0.531	top1	1	1	0	0.57	4.8e-139	-2.23	0.0256	0.113379555555556	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.20576.71.wgt.RDat	seq.20576.71	0.0255	blup	841	724	117	0.014	0.00058	2.23	0.0257	0.113570066518847	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.23371.5.wgt.RDat	seq.23371.5	0.133	top1	1	1	0	0.14	1.6e-26	2.23	0.0259	0.114200663716814	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.2609.59.wgt.RDat	seq.2609.59	0.0734	enet	71	71	0	0.047	1.1e-09	-2.23	0.026	0.114388520971302	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.12436.84.wgt.RDat	seq.12436.84	0.184	top1	1	1	0	0.17	1e-32	-2.22	0.0261	0.114575550660793	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.3647.49.wgt.RDat	seq.3647.49	0.286	lasso	13	6	7	0.2	7.1e-38	2.22	0.0262	0.114761758241758	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.11851.21.wgt.RDat	seq.11851.21	0.0879	lasso	6	0	6	0.12	2.3e-22	2.22	0.0265	0.115821271929825	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.13561.5.wgt.RDat	seq.13561.5	0.0763	lasso	10	0	10	0.084	2.7e-16	-2.22	0.0267	0.116185807860262	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.3581.53.wgt.RDat	seq.3581.53	0.204	enet	69	69	0	0.15	4.7e-28	2.22	0.0267	0.116185807860262	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.17456.53.wgt.RDat	seq.17456.53	0.141	enet	27	9	18	0.14	5.3e-26	2.2	0.0275	0.119406318082789	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.15483.377.wgt.RDat	seq.15483.377	0.111	lasso	10	4	6	0.1	4e-20	2.2	0.0277	0.119410021321962	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.5658.64.wgt.RDat	seq.5658.64	0.0843	lasso	16	16	0	0.11	2.9e-20	-2.2	0.0277	0.119410021321962	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.9207.60.wgt.RDat	seq.9207.60	0.183	lasso	11	0	11	0.13	4e-25	2.2	0.0278	0.119410021321962	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.9303.9.wgt.RDat	seq.9303.9	0.344	enet	35	35	0	0.11	2.1e-21	-2.2	0.0279	0.119410021321962	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.12632.14.wgt.RDat	seq.12632.14	0.0786	top1	1	0	1	0.17	1.6e-33	2.2	0.0281	0.119410021321962	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.21732.78.wgt.RDat	seq.21732.78	0.107	top1	1	0	1	0.22	2.1e-43	-2.2	0.0281	0.119410021321962	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.24321.67.wgt.RDat	seq.24321.67	0.0581	top1	1	0	1	0.13	2.9e-25	-2.2	0.0281	0.119410021321962	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.25073.13.wgt.RDat	seq.25073.13	0.479	top1	1	0	1	0.66	7.2e-181	-2.2	0.0281	0.119410021321962	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.8326.63.wgt.RDat	seq.8326.63	0.361	top1	1	0	1	0.51	7.6e-121	-2.2	0.0281	0.119410021321962	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.9068.17.wgt.RDat	seq.9068.17	0.193	top1	1	0	1	0.31	3.1e-63	-2.2	0.0281	0.119410021321962	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.6551.94.wgt.RDat	seq.6551.94	0.235	lasso	8	8	0	0.14	3e-26	2.19	0.0283	0.120004042553191	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.10714.7.wgt.RDat	seq.10714.7	0.445	enet	52	35	17	0.38	2.4e-80	-2.19	0.0284	0.120172399150743	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.12382.2.wgt.RDat	seq.12382.2	0.0809	lasso	17	4	13	0.066	3.5e-13	-2.19	0.0286	0.120762288135593	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.14237.1.wgt.RDat	seq.14237.1	0.0952	enet	11	0	11	0.097	8.2e-19	-2.19	0.0289	0.121771035940803	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.9963.19.wgt.RDat	seq.9963.19	0.0699	lasso	5	0	5	0.06	5e-12	2.18	0.0291	0.122355063291139	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.10832.24.wgt.RDat	seq.10832.24	0.302	enet	53	53	0	0.12	1e-23	2.18	0.0293	0.122678361344538	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.3554.24.wgt.RDat	seq.3554.24	0.104	lasso	16	16	0	0.068	1.5e-13	2.18	0.0293	0.122678361344538	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.24717.26.wgt.RDat	seq.24717.26	0.0194	blup	433	433	0	0.017	0.00021	-2.18	0.0296	0.12367463312369	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.21945.4.wgt.RDat	seq.21945.4	0.0714	top1	1	1	0	0.046	1.3e-09	2.17	0.0298	0.124249790794979	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.13453.2.wgt.RDat	seq.13453.2	0.469	blup	668	0	668	0.18	4e-34	-2.17	0.03	0.1245625	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.5001.6.wgt.RDat	seq.5001.6	0.093	enet	11	0	11	0.056	2.1e-11	2.17	0.03	0.1245625	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.19614.8.wgt.RDat	seq.19614.8	0.174	lasso	5	5	0	0.08	1.2e-15	-2.17	0.0302	0.124872614107884	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.8864.59.wgt.RDat	seq.8864.59	0.028	lasso	9	9	0	0.01	0.0033	2.17	0.0302	0.124872614107884	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.3007.7.wgt.RDat	seq.3007.7	0.677	lasso	5	5	0	0.66	3.6e-177	-2.17	0.0303	0.125026708074534	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.19392.6.wgt.RDat	seq.19392.6	0.0828	lasso	6	0	6	0.11	6.8e-21	2.16	0.0304	0.125180165289256	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.5229.90.wgt.RDat	seq.5229.90	0.0433	top1	1	0	1	0.041	1e-08	2.16	0.0305	0.125332989690722	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.21736.60.wgt.RDat	seq.21736.60	0.197	lasso	9	0	9	0.25	1.6e-48	2.16	0.0306	0.125485185185185	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.13122.19.wgt.RDat	seq.13122.19	0.0725	lasso	6	6	0	0.043	5.2e-09	2.16	0.0308	0.126045995893224	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.8954.30.wgt.RDat	seq.8954.30	0.0615	blup	462	0	462	0.046	1.3e-09	-2.16	0.0309	0.126196106557377	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.5963.9.wgt.RDat	seq.5963.9	0.15	enet	25	0	25	0.077	5.2e-15	2.16	0.031	0.126345603271984	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.5649.83.wgt.RDat	seq.5649.83	0.246	enet	36	36	0	0.25	5.2e-49	2.15	0.0315	0.128121428571429	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.14105.5.wgt.RDat	seq.14105.5	0.25	lasso	17	17	0	0.23	5.8e-45	2.15	0.0317	0.128672301425662	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.6713.4.wgt.RDat	seq.6713.4	0.274	enet	79	75	4	0.45	4.5e-101	2.15	0.0319	0.12922093495935	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.6493.9.wgt.RDat	seq.6493.9	0.019	top1	1	1	0	0.015	0.00043	2.14	0.0322	0.130171602434077	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.5635.66.wgt.RDat	seq.5635.66	0.118	lasso	7	0	7	0.15	3.1e-28	2.14	0.0323	0.130311538461538	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.4811.33.wgt.RDat	seq.4811.33	0.17	top1	1	1	0	0.026	4.2e-06	-2.13	0.0329	0.13246404040404	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.14148.2.wgt.RDat	seq.14148.2	0.0552	top1	1	1	0	0.035	1.2e-07	-2.13	0.0333	0.133535010060362	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.15548.35.wgt.RDat	seq.15548.35	0.513	enet	42	0	42	0.37	5.6e-79	2.13	0.0333	0.133535010060362	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.15430.165.wgt.RDat	seq.15430.165	0.0606	blup	219	0	219	0.056	2.3e-11	2.12	0.0337	0.134597394789579	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.2891.1.wgt.RDat	seq.2891.1	0.042	blup	214	0	214	0.051	1.9e-10	2.12	0.0337	0.134597394789579	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.16872.248.wgt.RDat	seq.16872.248	0.508	top1	1	1	0	0.51	1e-118	2.12	0.0341	0.1359226	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.16908.5.wgt.RDat	seq.16908.5	0.0485	top1	1	0	1	0.05	3.5e-10	-2.11	0.0351	0.139629341317365	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.10449.31.wgt.RDat	seq.10449.31	0.0675	blup	476	0	476	0.066	4.6e-13	2.1	0.0354	0.140542231075697	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.3035.80.wgt.RDat	seq.3035.80	0.458	lasso	8	0	8	0.3	4.4e-61	-2.1	0.0355	0.140659045725646	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.22472.4.wgt.RDat	seq.22472.4	0.223	enet	27	0	27	0.15	5e-28	2.1	0.0356	0.140775396825397	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.8842.16.wgt.RDat	seq.8842.16	0.1	lasso	6	6	0	0.086	1e-16	-2.09	0.0362	0.142864554455446	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.12560.9.wgt.RDat	seq.12560.9	0.0303	lasso	2	2	0	0.024	1.1e-05	2.09	0.0364	0.143369960474308	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.9256.78.wgt.RDat	seq.9256.78	0.156	lasso	19	19	0	0.14	2.9e-26	-2.09	0.0365	0.143480276134122	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.5707.55.wgt.RDat	seq.5707.55	0.0301	blup	1206	1206	0	0.013	0.00092	-2.09	0.0369	0.144767125984252	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.24463.1.wgt.RDat	seq.24463.1	0.012	top1	1	1	0	0.014	0.00076	-2.08	0.0375	0.146832023575638	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.4407.10.wgt.RDat	seq.4407.10	0.794	enet	102	67	35	0.7	1.1e-202	2.08	0.0377	0.14732568627451	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.20561.15.wgt.RDat	seq.20561.15	0.332	enet	58	58	0	0.25	1.1e-48	2.07	0.0383	0.1490857421875	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.25464.1.wgt.RDat	seq.25464.1	0.119	top1	1	1	0	0.13	4.6e-25	2.07	0.0383	0.1490857421875	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.10974.20.wgt.RDat	seq.10974.20	0.0471	lasso	4	4	0	0.041	1.3e-08	2.07	0.0386	0.149960623781676	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.22585.5.wgt.RDat	seq.22585.5	0.0353	lasso	3	3	0	0.015	0.00043	-2.07	0.0388	0.150247480620155	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.21437.77.wgt.RDat	seq.21437.77	0.24	enet	42	38	4	0.21	1.7e-40	2.07	0.0389	0.150247480620155	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.2668.70.wgt.RDat	seq.2668.70	0.0386	blup	176	176	0	0.019	1e-04	-2.07	0.0389	0.150247480620155	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.3651.50.wgt.RDat	seq.3651.50	0.0799	lasso	7	0	7	0.062	2.2e-12	-2.06	0.0396	0.151865834932821	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.13102.1.wgt.RDat	seq.13102.1	0.299	enet	46	15	31	0.34	1.9e-69	2.06	0.0397	0.151865834932821	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.20584.4.wgt.RDat	seq.20584.4	0.189	top1	1	0	1	0.21	6.2e-40	-2.06	0.0397	0.151865834932821	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.2837.3.wgt.RDat	seq.2837.3	0.0967	top1	1	0	1	0.096	1.5e-18	-2.06	0.0397	0.151865834932821	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.8024.64.wgt.RDat	seq.8024.64	0.0734	top1	1	0	1	0.047	8.6e-10	2.06	0.0397	0.151865834932821	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.18880.81.wgt.RDat	seq.18880.81	0.425	blup	126	0	126	0.11	3e-21	-2.05	0.04	0.152295283018868	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.5343.74.wgt.RDat	seq.5343.74	0.0482	blup	1084	1084	0	0.028	1.8e-06	-2.05	0.04	0.152295283018868	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.3470.1.wgt.RDat	seq.3470.1	0.331	lasso	5	0	5	0.39	2e-82	-2.05	0.0403	0.152295283018868	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.10576.7.wgt.RDat	seq.10576.7	0.0522	top1	1	1	0	0.022	2.9e-05	-2.05	0.0404	0.152295283018868	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.11231.12.wgt.RDat	seq.11231.12	0.0282	top1	1	1	0	0.017	0.00016	-2.05	0.0404	0.152295283018868	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.11308.8.wgt.RDat	seq.11308.8	0.213	enet	130	30	100	0.19	2.2e-37	-2.05	0.0404	0.152295283018868	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.7955.195.wgt.RDat	seq.7955.195	0.182	lasso	19	6	13	0.26	1e-50	2.05	0.0404	0.152295283018868	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.21771.47.wgt.RDat	seq.21771.47	0.31	top1	1	0	1	0.34	1.5e-71	2.05	0.0405	0.152295283018868	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.6433.57.wgt.RDat	seq.6433.57	0.0374	blup	889	889	0	0.024	1.3e-05	2.05	0.0405	0.152295283018868	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.4886.3.wgt.RDat	seq.4886.3	0.232	lasso	18	18	0	0.22	5.3e-43	2.04	0.0411	0.154260451977401	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.5030.52.wgt.RDat	seq.5030.52	0.311	lasso	18	0	18	0.2	5e-39	-2.04	0.0413	0.154719736842105	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.3378.49.wgt.RDat	seq.3378.49	0.135	top1	1	1	0	0.074	1.7e-14	-2.03	0.0422	0.157794746716698	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.6439.59.wgt.RDat	seq.6439.59	0.125	lasso	12	0	12	0.14	2.7e-26	-2.03	0.0424	0.158245692883895	1
03_establish_models/CAU_male_5e-9	03_establish_models/CAU_male_5e-9/08_establish_prediction_models/models//seq.5897.58.wgt.RDat	seq.5897.58	0.0225	top1	1	0	1	0.04	2e-08	-2.01	0.0443	0.16502785046729	1
