PANEL	FILE	ID	HSQ	MODEL	N_SNP	N_cis	N_trans	MODELCV.R2	MODELCV.PV	PWAS.Z	PWAS.P	FDR	Bonferroni_p
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.17456.53.wgt.RDat	seq.17456.53	0.24	top1	1	1	0	0.19	3.8e-15	1.23	0.218	0.8449875	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.3583.54.wgt.RDat	seq.3583.54	0.2	top1	1	1	0	0.24	4e-19	1.23	0.219	0.8449875	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.22576.2.wgt.RDat	seq.22576.2	0.164	top1	1	0	1	0.21	8.7e-17	1.23	0.22	0.8449875	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.22782.80.wgt.RDat	seq.22782.80	0.321	top1	1	0	1	0.3	5.6e-24	-1.23	0.22	0.8449875	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.3173.49.wgt.RDat	seq.3173.49	0.279	lasso	18	18	0	0.24	1.1e-18	-1.23	0.22	0.8449875	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.25095.1.wgt.RDat	seq.25095.1	0.0545	top1	1	1	0	0.028	0.0026	-1.22	0.222	0.8449875	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.7997.118.wgt.RDat	seq.7997.118	0.191	top1	1	0	1	0.12	8.3e-10	1.22	0.222	0.8449875	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.9942.2.wgt.RDat	seq.9942.2	0.229	blup	517	0	517	0.15	5.6e-12	1.22	0.222	0.8449875	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.5105.2.wgt.RDat	seq.5105.2	0.0989	top1	1	1	0	0.058	2e-05	-1.22	0.223	0.84614953271028	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.13453.2.wgt.RDat	seq.13453.2	0.123	top1	1	0	1	0.19	2.5e-15	-1.21	0.226	0.846978461538462	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.3044.3.wgt.RDat	seq.3044.3	0.575	lasso	11	11	0	0.4	3.1e-34	1.21	0.226	0.846978461538462	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.6382.17.wgt.RDat	seq.6382.17	0.163	top1	1	1	0	0.13	1.7e-10	1.21	0.226	0.846978461538462	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.8398.277.wgt.RDat	seq.8398.277	0.418	blup	2716	2541	175	0.2	3.7e-16	-1.21	0.226	0.846978461538462	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.13472.35.wgt.RDat	seq.13472.35	0.108	blup	508	508	0	0.039	0.00041	-1.21	0.228	0.851489361702128	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.7882.31.wgt.RDat	seq.7882.31	0.0618	top1	1	1	0	0.059	1.7e-05	-1.2	0.229	0.851489361702128	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.25209.15.wgt.RDat	seq.25209.15	0.202	lasso	8	0	8	0.23	5.8e-18	1.2	0.23	0.851489361702128	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.9748.31.wgt.RDat	seq.9748.31	0.2	enet	38	38	0	0.21	1.1e-16	-1.2	0.23	0.851489361702128	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.9094.5.wgt.RDat	seq.9094.5	0.156	lasso	2	2	0	0.11	3.7e-09	-1.2	0.232	0.8526	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.8397.147.wgt.RDat	seq.8397.147	0.325	lasso	13	3	10	0.36	8.4e-30	1.19	0.234	0.8526	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.25291.27.wgt.RDat	seq.25291.27	0.212	top1	1	0	1	0.11	5e-09	-1.19	0.235	0.8526	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.13059.33.wgt.RDat	seq.13059.33	0.0361	top1	1	1	0	0.042	0.00027	1.19	0.236	0.8526	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.21767.129.wgt.RDat	seq.21767.129	0.446	top1	1	1	0	0.29	1.4e-23	-1.19	0.236	0.8526	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.14091.42.wgt.RDat	seq.14091.42	0.578	enet	57	57	0	0.58	1.5e-55	-1.18	0.238	0.8526	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.21765.10.wgt.RDat	seq.21765.10	0.0411	top1	1	1	0	0.02	0.0086	-1.18	0.238	0.8526	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.11184.51.wgt.RDat	seq.11184.51	0.0637	top1	1	1	0	0.073	1.9e-06	1.18	0.239	0.8526	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.22576.1.wgt.RDat	seq.22576.1	0.224	lasso	13	0	13	0.29	1.4e-23	1.18	0.239	0.8526	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.8476.11.wgt.RDat	seq.8476.11	0.0599	top1	1	1	0	0.058	2e-05	1.18	0.239	0.8526	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.20463.315.wgt.RDat	seq.20463.315	0.117	blup	486	486	0	0.063	1e-05	-1.17	0.241	0.8526	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.18871.24.wgt.RDat	seq.18871.24	0.203	enet	39	39	0	0.23	7.1e-18	-1.17	0.243	0.8526	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.23541.61.wgt.RDat	seq.23541.61	0.00681	top1	1	1	0	0.13	7.7e-11	1.17	0.243	0.8526	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.6234.74.wgt.RDat	seq.6234.74	0.186	enet	26	26	0	0.094	5.9e-08	-1.17	0.243	0.8526	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.13978.122.wgt.RDat	seq.13978.122	0.0389	enet	6	6	0	0.015	0.021	1.17	0.244	0.8526	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.14086.11.wgt.RDat	seq.14086.11	0.122	enet	45	45	0	0.056	2.9e-05	-1.17	0.244	0.8526	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.19173.5.wgt.RDat	seq.19173.5	0.0841	blup	1342	1342	0	0.036	0.00065	1.17	0.244	0.8526	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.13929.27.wgt.RDat	seq.13929.27	0.0852	enet	12	12	0	0.1	1.3e-08	-1.16	0.245	0.8526	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.2687.2.wgt.RDat	seq.2687.2	0.334	lasso	15	15	0	0.45	4.8e-39	1.16	0.246	0.8526	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.17765.3.wgt.RDat	seq.17765.3	0.0552	top1	1	1	0	0.09	1.2e-07	-1.16	0.247	0.8526	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.10818.36.wgt.RDat	seq.10818.36	0.112	top1	1	1	0	0.065	7.1e-06	-1.15	0.25	0.8526	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.24265.6.wgt.RDat	seq.24265.6	0.0874	enet	7	7	0	0.052	5.8e-05	-1.15	0.251	0.8526	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.5749.53.wgt.RDat	seq.5749.53	0.193	enet	27	27	0	0.11	2.9e-09	1.15	0.251	0.8526	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.11365.17.wgt.RDat	seq.11365.17	0.0537	enet	14	14	0	0.012	0.036	1.15	0.252	0.8526	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.21207.1.wgt.RDat	seq.21207.1	0.191	enet	15	0	15	0.15	1.1e-11	1.15	0.252	0.8526	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.7871.16.wgt.RDat	seq.7871.16	0.107	top1	1	1	0	0.13	2.8e-10	-1.15	0.252	0.8526	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.13732.79.wgt.RDat	seq.13732.79	0.302	blup	393	0	393	0.13	7.3e-11	-1.14	0.253	0.8526	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.24289.1.wgt.RDat	seq.24289.1	0.0412	enet	15	15	0	0.057	2.3e-05	-1.14	0.254	0.8526	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.3514.49.wgt.RDat	seq.3514.49	0.395	enet	22	22	0	0.2	1.1e-15	1.14	0.254	0.8526	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.10442.1.wgt.RDat	seq.10442.1	0.383	lasso	5	5	0	0.51	3.8e-46	1.14	0.255	0.8526	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.10562.42.wgt.RDat	seq.10562.42	0.0385	top1	1	1	0	0.011	0.043	-1.14	0.255	0.8526	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.9175.48.wgt.RDat	seq.9175.48	0.0896	enet	20	20	0	0.049	9.2e-05	-1.14	0.255	0.8526	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.15471.29.wgt.RDat	seq.15471.29	0.391	top1	1	1	0	0.41	1.9e-35	-1.14	0.256	0.8526	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.23203.3.wgt.RDat	seq.23203.3	0.238	blup	640	640	0	0.13	2.6e-10	1.14	0.256	0.8526	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.3029.52.wgt.RDat	seq.3029.52	0.444	enet	106	67	39	0.44	5e-38	1.14	0.256	0.8526	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.25081.6.wgt.RDat	seq.25081.6	0.0831	top1	1	1	0	0.043	0.00025	1.13	0.258	0.8526	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.11560.76.wgt.RDat	seq.11560.76	0.0377	top1	1	1	0	0.063	9.9e-06	-1.13	0.259	0.8526	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.15441.6.wgt.RDat	seq.15441.6	0.0935	enet	39	39	0	0.067	5.2e-06	-1.13	0.259	0.8526	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.21770.18.wgt.RDat	seq.21770.18	0.155	blup	1219	1219	0	0.07	3.2e-06	-1.13	0.259	0.8526	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.3613.62.wgt.RDat	seq.3613.62	0.14	lasso	4	4	0	0.069	3.4e-06	-1.13	0.259	0.8526	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.8005.1.wgt.RDat	seq.8005.1	0.103	enet	14	14	0	0.07	3e-06	-1.13	0.259	0.8526	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.9012.1.wgt.RDat	seq.9012.1	0.0592	lasso	3	3	0	0.04	0.00035	1.12	0.261	0.855538873994638	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.10583.1.wgt.RDat	seq.10583.1	0.0598	top1	1	1	0	0.047	0.00013	1.12	0.262	0.855538873994638	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.7779.86.wgt.RDat	seq.7779.86	0.274	top1	1	1	0	0.14	2.4e-11	-1.12	0.262	0.855538873994638	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.4961.17.wgt.RDat	seq.4961.17	0.138	blup	439	439	0	0.046	0.00014	-1.12	0.263	0.856508021390374	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.3313.21.wgt.RDat	seq.3313.21	0.309	blup	1025	911	114	0.24	9.8e-19	-1.12	0.264	0.857472	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.21737.20.wgt.RDat	seq.21737.20	0.269	enet	49	46	3	0.19	7.4e-15	1.11	0.266	0.859384615384615	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.22391.34.wgt.RDat	seq.22391.34	0.0276	top1	1	1	0	0.03	0.0018	-1.11	0.266	0.859384615384615	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.10569.28.wgt.RDat	seq.10569.28	0.0795	top1	1	1	0	0.08	5.6e-07	-1.11	0.267	0.860333333333333	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.15343.337.wgt.RDat	seq.15343.337	0.2	lasso	6	6	0	0.12	3.9e-10	-1.1	0.27	0.864482926829268	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.7266.4.wgt.RDat	seq.7266.4	0.119	lasso	11	9	2	0.13	1.2e-10	-1.1	0.271	0.864482926829268	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.18874.66.wgt.RDat	seq.18874.66	0.145	top1	1	0	1	0.1	1.5e-08	-1.1	0.272	0.864482926829268	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.18261.34.wgt.RDat	seq.18261.34	0.0812	blup	294	294	0	0.036	0.00068	-1.1	0.273	0.864482926829268	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.8348.4.wgt.RDat	seq.8348.4	0.227	top1	1	1	0	0.12	8e-10	-1.1	0.273	0.864482926829268	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.7049.2.wgt.RDat	seq.7049.2	0.379	lasso	4	4	0	0.24	7.7e-19	-1.1	0.274	0.864482926829268	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.3290.50.wgt.RDat	seq.3290.50	0.21	top1	1	1	0	0.24	1.1e-18	-1.09	0.275	0.864482926829268	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.5741.55.wgt.RDat	seq.5741.55	0.475	enet	33	33	0	0.45	1.3e-39	1.09	0.275	0.864482926829268	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.8219.14.wgt.RDat	seq.8219.14	0.34	lasso	23	23	0	0.42	9.3e-36	-1.09	0.275	0.864482926829268	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.17391.10.wgt.RDat	seq.17391.10	0.154	top1	1	1	0	0.13	8e-11	1.09	0.277	0.864482926829268	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.5256.86.wgt.RDat	seq.5256.86	0.0637	enet	24	24	0	0.032	0.0012	-1.09	0.277	0.864482926829268	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.5680.54.wgt.RDat	seq.5680.54	0.606	lasso	23	8	15	0.35	9.7e-29	-1.09	0.278	0.864482926829268	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.2742.68.wgt.RDat	seq.2742.68	0.102	enet	24	24	0	0.075	1.3e-06	1.08	0.28	0.864482926829268	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.20527.47.wgt.RDat	seq.20527.47	0.22	lasso	8	8	0	0.2	5.6e-16	1.07	0.282	0.864482926829268	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.3592.4.wgt.RDat	seq.3592.4	0.61	enet	39	0	39	0.52	7.2e-48	-1.08	0.282	0.864482926829268	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.4437.56.wgt.RDat	seq.4437.56	0.384	top1	1	1	0	0.41	6.1e-35	-1.08	0.282	0.864482926829268	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.5018.68.wgt.RDat	seq.5018.68	0.0317	blup	279	279	0	0.018	0.014	-1.08	0.282	0.864482926829268	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.6387.61.wgt.RDat	seq.6387.61	0.136	blup	1607	1607	0	0.043	0.00024	1.07	0.283	0.864482926829268	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.5646.20.wgt.RDat	seq.5646.20	0.526	enet	28	28	0	0.54	5.9e-50	-1.07	0.285	0.864482926829268	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.18864.7.wgt.RDat	seq.18864.7	0.158	blup	2236	2236	0	0.13	3.1e-10	-1.07	0.286	0.864482926829268	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.19558.10.wgt.RDat	seq.19558.10	0.102	lasso	9	9	0	0.094	6.1e-08	-1.07	0.287	0.864482926829268	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.24683.11.wgt.RDat	seq.24683.11	0.0729	top1	1	0	1	0.039	0.00043	1.06	0.287	0.864482926829268	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.5443.62.wgt.RDat	seq.5443.62	0.0489	top1	1	1	0	0.043	0.00023	1.07	0.287	0.864482926829268	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.6366.38.wgt.RDat	seq.6366.38	0.111	enet	24	24	0	0.076	1.1e-06	1.07	0.287	0.864482926829268	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.21317.25.wgt.RDat	seq.21317.25	0.0843	top1	1	0	1	0.11	6.1e-09	1.06	0.289	0.864482926829268	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.13102.1.wgt.RDat	seq.13102.1	0.201	top1	1	0	1	0.21	2.4e-16	1.06	0.29	0.864482926829268	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.17441.4.wgt.RDat	seq.17441.4	0.135	top1	1	0	1	0.12	6.3e-10	-1.06	0.29	0.864482926829268	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.3470.1.wgt.RDat	seq.3470.1	0.222	top1	1	0	1	0.29	1.6e-23	-1.06	0.29	0.864482926829268	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.5621.64.wgt.RDat	seq.5621.64	0.205	top1	1	0	1	0.17	1.2e-13	-1.06	0.29	0.864482926829268	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.5861.78.wgt.RDat	seq.5861.78	0.361	blup	395	0	395	0.19	5.2e-15	1.06	0.29	0.864482926829268	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.3040.59.wgt.RDat	seq.3040.59	0.29	lasso	8	8	0	0.22	2.2e-17	1.06	0.291	0.864482926829268	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.5590.11.wgt.RDat	seq.5590.11	0.0444	blup	1412	1251	161	0.035	0.00088	-1.06	0.291	0.864482926829268	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.20120.101.wgt.RDat	seq.20120.101	0.136	top1	1	1	0	0.17	3.5e-13	1.05	0.294	0.864575539568345	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.10647.18.wgt.RDat	seq.10647.18	0.178	top1	1	0	1	0.15	2.9e-12	1.05	0.296	0.864575539568345	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.17344.23.wgt.RDat	seq.17344.23	0.262	top1	1	0	1	0.17	1.6e-13	1.05	0.296	0.864575539568345	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.18382.109.wgt.RDat	seq.18382.109	0.0294	top1	1	0	1	0.11	2.5e-09	-1.05	0.296	0.864575539568345	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.19743.12.wgt.RDat	seq.19743.12	0.177	lasso	6	6	0	0.071	2.8e-06	-1.04	0.296	0.864575539568345	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.20436.93.wgt.RDat	seq.20436.93	0.224	top1	1	0	1	0.13	1.5e-10	1.05	0.296	0.864575539568345	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.20516.11.wgt.RDat	seq.20516.11	0.0688	blup	480	480	0	0.025	0.0039	1.04	0.296	0.864575539568345	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.4831.4.wgt.RDat	seq.4831.4	0.0865	top1	1	1	0	0.052	5.2e-05	-1.04	0.298	0.866262529832936	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.8334.65.wgt.RDat	seq.8334.65	0.142	enet	19	0	19	0.11	3.2e-09	-1.04	0.298	0.866262529832936	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.12497.29.wgt.RDat	seq.12497.29	0.042	top1	1	1	0	0.02	0.0094	-1.04	0.299	0.8671	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.16892.23.wgt.RDat	seq.16892.23	0.0282	top1	1	1	0	0.03	0.0019	1.03	0.302	0.867147540983607	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.22486.58.wgt.RDat	seq.22486.58	0.0697	enet	20	20	0	0.051	6.6e-05	-1.03	0.302	0.867147540983607	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.5593.11.wgt.RDat	seq.5593.11	0.227	top1	1	1	0	0.24	7.9e-19	-1.03	0.302	0.867147540983607	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.9068.17.wgt.RDat	seq.9068.17	0.226	top1	1	0	1	0.16	5.7e-13	-1.03	0.302	0.867147540983607	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.25257.162.wgt.RDat	seq.25257.162	0.0765	lasso	4	0	4	0.12	1.8e-09	-1.03	0.303	0.867147540983607	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.19768.13.wgt.RDat	seq.19768.13	0.293	enet	34	34	0	0.24	3.8e-19	-1.03	0.304	0.867147540983607	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.21141.9.wgt.RDat	seq.21141.9	0.135	enet	27	27	0	0.12	1.4e-09	1.03	0.304	0.867147540983607	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.5542.22.wgt.RDat	seq.5542.22	0.0691	blup	1066	1024	42	0.045	0.00017	1.03	0.305	0.867967289719626	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.15468.14.wgt.RDat	seq.15468.14	0.13	lasso	25	25	0	0.12	2e-09	1.02	0.306	0.868783216783217	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.13720.95.wgt.RDat	seq.13720.95	0.343	enet	49	49	0	0.23	1.7e-18	1.02	0.308	0.872427906976744	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.15514.26.wgt.RDat	seq.15514.26	0.103	top1	1	1	0	0.076	1.2e-06	1.01	0.311	0.878881670533643	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.25094.9.wgt.RDat	seq.25094.9	0.0298	blup	838	838	0	0.024	0.005	-1.01	0.313	0.881339325842697	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.25060.18.wgt.RDat	seq.25060.18	0.126	enet	121	90	31	0.085	2.7e-07	1	0.317	0.881339325842697	1
